;ID User;Action Name;ID Level;ID Mission;Booster 1;Booster 2;Booster 3;Leftover Moves;;;;;;;;
10607;d7c212bcdb81;useContinue;45;53341757081e;NA;NA;NA;NA;;;;;;;;
10608;d7c212bcdb81;missionFailed;45;53341757081e;0;0;0;NA;;;;;;;;
10609;d7c212bcdb81;missionStarted;45;1930cdfa8ad9;0;0;0;NA;;;;;;;;
10610;d7c212bcdb81;missionCompleted;45;1930cdfa8ad9;0;0;0;3;;;;;;;;
10611;d7c212bcdb81;missionStarted;46;7c39ce47dd9d;0;0;0;NA;;;;;;;;
10612;d7c212bcdb81;missionFailed;46;7c39ce47dd9d;0;0;0;NA;;;;;;;;
10613;d7c212bcdb81;missionStarted;46;541c01449b9b;0;0;0;NA;;;;;;;;
10614;d7c212bcdb81;missionFailed;46;541c01449b9b;0;0;0;NA;;;;;;;;
10615;d7c212bcdb81;missionStarted;46;f9eeb7ce4d4a;0;0;0;NA;;;;;;;;
10616;d7c212bcdb81;missionFailed;46;f9eeb7ce4d4a;0;0;0;NA;;;;;;;;
10617;d7c212bcdb81;missionStarted;46;2b6083c46b5b;0;0;0;NA;;;;;;;;
10618;d7c212bcdb81;missionFailed;46;2b6083c46b5b;0;0;0;NA;;;;;;;;
10619;d7c212bcdb81;missionStarted;46;b007c9aaf668;0;0;0;NA;;;;;;;;
10620;d7c212bcdb81;missionCompleted;46;b007c9aaf668;0;0;0;3;;;;;;;;
10621;d7c212bcdb81;missionStarted;47;ceeae663a6d3;0;0;0;NA;;;;;;;;
10622;d7c212bcdb81;missionFailed;47;ceeae663a6d3;0;0;0;NA;;;;;;;;
10623;d7c212bcdb81;missionStarted;47;4b926371893c;0;0;0;NA;;;;;;;;
10624;d7c212bcdb81;missionFailed;47;4b926371893c;0;0;0;NA;;;;;;;;
10625;d7c212bcdb81;missionStarted;47;668badc430d2;0;0;0;NA;;;;;;;;
10626;d7c212bcdb81;missionStarted;47;14c3b4816872;0;0;0;NA;;;;;;;;
10627;d7c212bcdb81;missionCompleted;47;14c3b4816872;0;0;0;2;;;;;;;;
10628;d7c212bcdb81;missionStarted;48;0a3be42ee2e8;0;0;0;NA;;;;;;;;
10629;d7c212bcdb81;missionCompleted;48;0a3be42ee2e8;0;0;0;1;;;;;;;;
10630;d7c212bcdb81;missionStarted;49;2791b5503d2a;0;0;0;NA;;;;;;;;
10631;d7c212bcdb81;missionCompleted;49;2791b5503d2a;0;0;0;4;;;;;;;;
10632;d7c212bcdb81;missionStarted;50;43fe4dde64e2;0;0;0;NA;;;;;;;;
10633;d7c212bcdb81;missionAbandoned;50;43fe4dde64e2;0;0;0;NA;;;;;;;;
10634;d7c212bcdb81;missionStarted;50;101bf3f7b9e6;0;0;0;NA;;;;;;;;
10635;d7c212bcdb81;missionStarted;50;1aa4787db360;0;0;0;NA;;;;;;;;
10636;d7c212bcdb81;missionFailed;50;1aa4787db360;0;0;0;NA;;;;;;;;
10637;d7c212bcdb81;missionStarted;50;4ae93076e6d0;0;0;0;NA;;;;;;;;
10638;d7c212bcdb81;missionFailed;50;4ae93076e6d0;0;0;0;NA;;;;;;;;
10639;d7c212bcdb81;missionStarted;50;f4718b6d264c;0;0;0;NA;;;;;;;;
10640;d7c212bcdb81;missionCompleted;50;f4718b6d264c;0;0;0;9;;;;;;;;
10641;d7c212bcdb81;missionStarted;51;79d09418107c;0;0;0;NA;;;;;;;;
10642;d7c212bcdb81;missionFailed;51;79d09418107c;0;0;0;NA;;;;;;;;
10643;d7c212bcdb81;missionStarted;51;83e91317c3ba;0;0;0;NA;;;;;;;;
10644;c09f5a23e66c;missionStarted;40;64aae5bd441d;0;0;0;NA;;;;;;;;
10645;c09f5a23e66c;missionFailed;40;64aae5bd441d;0;0;0;NA;;;;;;;;
10646;c09f5a23e66c;missionStarted;40;0c8573a25f24;0;0;0;NA;;;;;;;;
10647;c09f5a23e66c;missionStarted;40;87fd0bbf98a7;0;0;0;NA;;;;;;;;
10648;c09f5a23e66c;missionFailed;40;87fd0bbf98a7;0;0;0;NA;;;;;;;;
10649;c09f5a23e66c;missionStarted;40;72ac62e690dc;0;0;0;NA;;;;;;;;
10650;c09f5a23e66c;missionFailed;40;72ac62e690dc;0;0;0;NA;;;;;;;;
10651;c09f5a23e66c;missionStarted;40;ad038d5b1163;0;0;1;NA;;;;;;;;
10652;c09f5a23e66c;missionFailed;40;ad038d5b1163;0;0;1;NA;;;;;;;;
10653;c09f5a23e66c;missionStarted;40;4833fe3ce6b6;0;0;1;NA;;;;;;;;
10654;c09f5a23e66c;missionFailed;40;4833fe3ce6b6;0;0;1;NA;;;;;;;;
10655;c09f5a23e66c;missionStarted;40;a22e79ea807b;0;0;1;NA;;;;;;;;
10656;c09f5a23e66c;missionCompleted;40;a22e79ea807b;0;0;1;9;;;;;;;;
10657;c09f5a23e66c;missionStarted;41;339ae2399dda;0;0;0;NA;;;;;;;;
10658;c09f5a23e66c;missionFailed;41;339ae2399dda;0;0;0;NA;;;;;;;;
10659;c09f5a23e66c;missionStarted;41;537915f54bc9;0;0;0;NA;;;;;;;;
10660;c09f5a23e66c;missionCompleted;41;537915f54bc9;0;0;0;0;;;;;;;;
10661;c09f5a23e66c;missionStarted;42;d2cfb118f7d4;0;0;0;NA;;;;;;;;
10662;c09f5a23e66c;missionCompleted;42;d2cfb118f7d4;0;0;0;5;;;;;;;;
10663;c09f5a23e66c;missionStarted;43;3f846575565f;0;0;0;NA;;;;;;;;
10664;c09f5a23e66c;missionFailed;43;3f846575565f;0;0;0;NA;;;;;;;;
10665;c09f5a23e66c;missionStarted;43;70474f74caac;0;0;0;NA;;;;;;;;
10666;c09f5a23e66c;missionCompleted;43;70474f74caac;0;0;0;1;;;;;;;;
10667;c09f5a23e66c;missionStarted;44;e8cd31e3c1ba;0;0;0;NA;;;;;;;;
10668;c09f5a23e66c;missionFailed;44;e8cd31e3c1ba;0;0;0;NA;;;;;;;;
10669;c09f5a23e66c;missionStarted;44;1288b17f0d30;0;0;0;NA;;;;;;;;
10670;c09f5a23e66c;missionFailed;44;1288b17f0d30;0;0;0;NA;;;;;;;;
10671;c09f5a23e66c;missionStarted;44;37e8a2776bca;0;0;0;NA;;;;;;;;
10672;c09f5a23e66c;missionFailed;44;37e8a2776bca;0;0;0;NA;;;;;;;;
10673;c09f5a23e66c;missionStarted;44;d8f1bde2cfc8;1;0;0;NA;;;;;;;;
10674;c09f5a23e66c;missionCompleted;44;d8f1bde2cfc8;1;0;0;7;;;;;;;;
10675;c09f5a23e66c;missionStarted;45;7b6080bb8b59;0;0;0;NA;;;;;;;;
10676;c09f5a23e66c;missionCompleted;45;7b6080bb8b59;0;0;0;4;;;;;;;;
10677;c09f5a23e66c;missionStarted;46;4d6240e343ff;0;0;0;NA;;;;;;;;
10678;c09f5a23e66c;missionCompleted;46;4d6240e343ff;0;0;0;7;;;;;;;;
10679;c09f5a23e66c;missionStarted;47;8e80344805c3;0;0;0;NA;;;;;;;;
10680;c09f5a23e66c;missionFailed;47;8e80344805c3;0;0;0;NA;;;;;;;;
10681;c09f5a23e66c;useContinue;47;8e80344805c3;NA;NA;NA;NA;;;;;;;;
10682;c09f5a23e66c;missionFailed;47;8e80344805c3;0;0;0;NA;;;;;;;;
10683;c09f5a23e66c;missionStarted;47;9cbdcb45c670;1;0;0;NA;;;;;;;;
10684;c09f5a23e66c;missionFailed;47;9cbdcb45c670;1;0;0;NA;;;;;;;;
10685;c09f5a23e66c;missionStarted;47;90db66f27056;1;0;0;NA;;;;;;;;
10686;c09f5a23e66c;missionStarted;47;55b321f9ff36;0;0;0;NA;;;;;;;;
10687;c09f5a23e66c;missionFailed;47;55b321f9ff36;0;0;0;NA;;;;;;;;
10688;c09f5a23e66c;missionStarted;47;fc380a8b172b;0;0;0;NA;;;;;;;;
10689;c09f5a23e66c;missionFailed;47;fc380a8b172b;0;0;0;NA;;;;;;;;
10690;c09f5a23e66c;missionStarted;47;d3b1d1a273e8;0;0;0;NA;;;;;;;;
10691;c09f5a23e66c;missionFailed;47;d3b1d1a273e8;0;0;0;NA;;;;;;;;
10692;c09f5a23e66c;missionStarted;47;caeb8c8cc281;0;0;0;NA;;;;;;;;
10693;c09f5a23e66c;missionFailed;47;caeb8c8cc281;0;0;0;NA;;;;;;;;
10694;c09f5a23e66c;missionStarted;47;96a7ba0f71e6;0;0;0;NA;;;;;;;;
10695;c09f5a23e66c;missionFailed;47;96a7ba0f71e6;0;0;0;NA;;;;;;;;
10696;c09f5a23e66c;missionStarted;47;e54d41427e6b;0;0;0;NA;;;;;;;;
10697;c09f5a23e66c;missionFailed;47;e54d41427e6b;0;0;0;NA;;;;;;;;
10698;c09f5a23e66c;missionStarted;47;b7017e3b84a8;0;0;0;NA;;;;;;;;
10699;7c9f8e7537e4;missionStarted;40;3c83dbbed48e;0;0;0;NA;;;;;;;;
10700;7c9f8e7537e4;missionFailed;40;3c83dbbed48e;0;0;0;NA;;;;;;;;
10701;7c9f8e7537e4;missionStarted;40;5b7bd18fb71f;0;0;0;NA;;;;;;;;
10702;7c9f8e7537e4;missionCompleted;40;5b7bd18fb71f;0;0;0;2;;;;;;;;
10703;7c9f8e7537e4;missionStarted;41;073295a2abc3;0;0;0;NA;;;;;;;;
10704;7c9f8e7537e4;missionCompleted;41;073295a2abc3;0;0;0;7;;;;;;;;
10705;7c9f8e7537e4;missionStarted;42;1bbb237da10b;0;0;0;NA;;;;;;;;
10706;7c9f8e7537e4;missionFailed;42;1bbb237da10b;0;0;0;NA;;;;;;;;
10707;7c9f8e7537e4;missionStarted;42;ab41cdc8e6b5;0;0;0;NA;;;;;;;;
10708;7c9f8e7537e4;missionFailed;42;ab41cdc8e6b5;0;0;0;NA;;;;;;;;
10709;7c9f8e7537e4;missionStarted;42;0523ef956e32;0;0;0;NA;;;;;;;;
10710;7c9f8e7537e4;missionFailed;42;0523ef956e32;0;0;0;NA;;;;;;;;
10711;7c9f8e7537e4;missionStarted;42;6c98db7f018d;0;0;0;NA;;;;;;;;
10712;7c9f8e7537e4;missionFailed;42;6c98db7f018d;0;0;0;NA;;;;;;;;
10713;7c9f8e7537e4;missionStarted;42;37b4cc59f493;0;0;0;NA;;;;;;;;
10714;7c9f8e7537e4;missionFailed;42;37b4cc59f493;0;0;0;NA;;;;;;;;
10715;7c9f8e7537e4;missionStarted;42;5e5c3b4650ef;0;0;1;NA;;;;;;;;
10716;7c9f8e7537e4;missionCompleted;42;5e5c3b4650ef;0;0;1;3;;;;;;;;
10717;7c9f8e7537e4;missionStarted;43;aa046cbb4d16;0;0;0;NA;;;;;;;;
10718;7c9f8e7537e4;missionFailed;43;aa046cbb4d16;0;0;0;NA;;;;;;;;
10719;7c9f8e7537e4;missionStarted;43;79aa0c6e0dfd;0;0;0;NA;;;;;;;;
10720;7c9f8e7537e4;missionFailed;43;79aa0c6e0dfd;0;0;0;NA;;;;;;;;
10721;7c9f8e7537e4;missionStarted;43;2f5bb8a9325c;0;0;0;NA;;;;;;;;
10722;7c9f8e7537e4;missionCompleted;43;2f5bb8a9325c;0;0;0;2;;;;;;;;
10723;7c9f8e7537e4;missionStarted;44;3945e60efec3;0;0;0;NA;;;;;;;;
10724;7c9f8e7537e4;missionCompleted;44;3945e60efec3;0;0;0;4;;;;;;;;
10725;7c9f8e7537e4;missionStarted;45;e29306c88177;0;0;0;NA;;;;;;;;
10726;7c9f8e7537e4;missionCompleted;45;e29306c88177;0;0;0;10;;;;;;;;
10727;7c9f8e7537e4;missionStarted;46;c751cc4d95dc;0;0;0;NA;;;;;;;;
10728;7c9f8e7537e4;missionFailed;46;c751cc4d95dc;0;0;0;NA;;;;;;;;
10729;7c9f8e7537e4;missionStarted;46;65cef3bc9bef;0;0;0;NA;;;;;;;;
10730;7c9f8e7537e4;missionFailed;46;65cef3bc9bef;0;0;0;NA;;;;;;;;
10731;7c9f8e7537e4;missionStarted;46;af0e02f68540;0;0;0;NA;;;;;;;;
10732;7c9f8e7537e4;missionCompleted;46;af0e02f68540;0;0;0;0;;;;;;;;
10733;7c9f8e7537e4;missionStarted;47;f32bb8765654;0;0;0;NA;;;;;;;;
10734;7c9f8e7537e4;missionFailed;47;f32bb8765654;0;0;0;NA;;;;;;;;
10735;7c9f8e7537e4;missionStarted;47;477d27746814;0;0;0;NA;;;;;;;;
10736;7c9f8e7537e4;missionFailed;47;477d27746814;0;0;0;NA;;;;;;;;
10737;7c9f8e7537e4;missionStarted;47;a7ba7bffbd74;0;0;0;NA;;;;;;;;
10738;7c9f8e7537e4;missionFailed;47;a7ba7bffbd74;0;0;0;NA;;;;;;;;
10739;7c9f8e7537e4;missionStarted;47;ace377ae4682;0;0;0;NA;;;;;;;;
10740;7c9f8e7537e4;missionFailed;47;ace377ae4682;0;0;0;NA;;;;;;;;
10741;7c9f8e7537e4;missionStarted;47;d443afa436dc;0;0;0;NA;;;;;;;;
10742;7c9f8e7537e4;missionFailed;47;d443afa436dc;0;0;0;NA;;;;;;;;
10743;7c9f8e7537e4;missionStarted;47;311f34ce1b56;0;0;0;NA;;;;;;;;
10744;7c9f8e7537e4;missionFailed;47;311f34ce1b56;0;0;0;NA;;;;;;;;
10745;7c9f8e7537e4;missionStarted;47;80c09be98538;0;0;0;NA;;;;;;;;
10746;7c9f8e7537e4;missionFailed;47;80c09be98538;0;0;0;NA;;;;;;;;
10747;7c9f8e7537e4;missionStarted;47;799fa646b8a5;0;0;0;NA;;;;;;;;
10748;7c9f8e7537e4;missionFailed;47;799fa646b8a5;0;0;0;NA;;;;;;;;
10749;7c9f8e7537e4;missionStarted;47;72b1d94ade28;0;0;0;NA;;;;;;;;
10750;7c9f8e7537e4;missionFailed;47;72b1d94ade28;0;0;0;NA;;;;;;;;
10751;7c9f8e7537e4;missionStarted;47;83de02f89389;0;0;0;NA;;;;;;;;
10752;7c9f8e7537e4;missionFailed;47;83de02f89389;0;0;0;NA;;;;;;;;
10753;7c9f8e7537e4;missionStarted;47;c6fdba072a5a;0;0;0;NA;;;;;;;;
10754;7c9f8e7537e4;missionCompleted;47;c6fdba072a5a;0;0;0;0;;;;;;;;
10755;7c9f8e7537e4;missionStarted;48;dd19cfdfb238;0;0;0;NA;;;;;;;;
10756;6b7b5190b6c8;missionStarted;40;54c9991d3225;0;0;0;NA;;;;;;;;
10757;6b7b5190b6c8;missionFailed;40;54c9991d3225;0;0;0;NA;;;;;;;;
10758;6b7b5190b6c8;missionStarted;40;d0c11f551cd0;0;0;0;NA;;;;;;;;
10759;6b7b5190b6c8;missionFailed;40;d0c11f551cd0;0;0;0;NA;;;;;;;;
10760;6b7b5190b6c8;missionStarted;40;f1da08050ce3;0;0;0;NA;;;;;;;;
10761;6b7b5190b6c8;missionStarted;40;7ce2b20939db;0;0;0;NA;;;;;;;;
10762;6b7b5190b6c8;missionFailed;40;7ce2b20939db;0;0;0;NA;;;;;;;;
10763;6b7b5190b6c8;missionStarted;40;9655ec71cbf2;0;0;0;NA;;;;;;;;
10764;6b7b5190b6c8;missionFailed;40;9655ec71cbf2;0;0;0;NA;;;;;;;;
10765;6b7b5190b6c8;missionStarted;40;7f238ac7d811;0;0;0;NA;;;;;;;;
10766;6b7b5190b6c8;missionCompleted;40;7f238ac7d811;0;0;0;2;;;;;;;;
10767;6b7b5190b6c8;missionStarted;41;1a8b94aac4c9;0;0;0;NA;;;;;;;;
10768;6b7b5190b6c8;missionFailed;41;1a8b94aac4c9;0;0;0;NA;;;;;;;;
10769;6b7b5190b6c8;missionStarted;41;75f123d91e45;0;0;0;NA;;;;;;;;
10770;6b7b5190b6c8;missionFailed;41;75f123d91e45;0;0;0;NA;;;;;;;;
10771;6b7b5190b6c8;missionStarted;41;d956d7b136db;0;0;0;NA;;;;;;;;
10772;6b7b5190b6c8;missionCompleted;41;d956d7b136db;0;0;0;2;;;;;;;;
10773;6b7b5190b6c8;missionStarted;42;1c6f7f7084ae;0;0;0;NA;;;;;;;;
10774;6b7b5190b6c8;missionFailed;42;1c6f7f7084ae;0;0;0;NA;;;;;;;;
10775;6b7b5190b6c8;missionStarted;42;73ae00a47359;0;0;0;NA;;;;;;;;
10776;6b7b5190b6c8;missionCompleted;42;73ae00a47359;0;0;0;0;;;;;;;;
10777;6b7b5190b6c8;missionStarted;43;b48de23d92e8;0;0;0;NA;;;;;;;;
10778;6b7b5190b6c8;missionFailed;43;b48de23d92e8;0;0;0;NA;;;;;;;;
10779;6b7b5190b6c8;missionStarted;43;42d08c3974a9;0;0;0;NA;;;;;;;;
10780;6b7b5190b6c8;missionFailed;43;42d08c3974a9;0;0;0;NA;;;;;;;;
10781;6b7b5190b6c8;missionStarted;43;c23482cbbf63;0;0;0;NA;;;;;;;;
10782;6b7b5190b6c8;missionFailed;43;c23482cbbf63;0;0;0;NA;;;;;;;;
10783;6b7b5190b6c8;missionStarted;43;29129482ba5f;0;0;0;NA;;;;;;;;
10784;6b7b5190b6c8;missionCompleted;43;29129482ba5f;0;0;0;8;;;;;;;;
10785;6b7b5190b6c8;missionStarted;44;ee6a5ab14af8;0;0;0;NA;;;;;;;;
10786;6b7b5190b6c8;missionCompleted;44;ee6a5ab14af8;0;0;0;0;;;;;;;;
10787;6b7b5190b6c8;missionStarted;45;55af4a62500c;0;0;0;NA;;;;;;;;
10788;6b7b5190b6c8;missionFailed;45;55af4a62500c;0;0;0;NA;;;;;;;;
10789;6b7b5190b6c8;missionStarted;45;9ccac7322cc0;0;1;0;NA;;;;;;;;
10790;6b7b5190b6c8;missionCompleted;45;9ccac7322cc0;0;1;0;7;;;;;;;;
10791;6b7b5190b6c8;missionStarted;46;4bcbc9dff0f1;0;0;0;NA;;;;;;;;
10792;6b7b5190b6c8;missionCompleted;46;4bcbc9dff0f1;0;0;0;1;;;;;;;;
10793;6b7b5190b6c8;missionStarted;47;ea05a8406add;0;0;0;NA;;;;;;;;
10794;6b7b5190b6c8;missionFailed;47;ea05a8406add;0;0;0;NA;;;;;;;;
10795;6b7b5190b6c8;missionStarted;47;747e9d61c2e9;0;0;0;NA;;;;;;;;
10796;6b7b5190b6c8;missionFailed;47;747e9d61c2e9;0;0;0;NA;;;;;;;;
10797;6b7b5190b6c8;missionStarted;47;d6f1bae75033;0;0;0;NA;;;;;;;;
10798;6b7b5190b6c8;missionFailed;47;d6f1bae75033;0;0;0;NA;;;;;;;;
10799;6b7b5190b6c8;missionStarted;47;2b6c1175aeaa;0;0;0;NA;;;;;;;;
10800;6b7b5190b6c8;missionFailed;47;2b6c1175aeaa;0;0;0;NA;;;;;;;;
10801;6b7b5190b6c8;missionStarted;47;83e7fcc11c01;0;0;0;NA;;;;;;;;
10802;6b7b5190b6c8;missionFailed;47;83e7fcc11c01;0;0;0;NA;;;;;;;;
10803;6b7b5190b6c8;missionStarted;47;7a2c672d1fd1;0;0;0;NA;;;;;;;;
10804;6b7b5190b6c8;missionFailed;47;7a2c672d1fd1;0;0;0;NA;;;;;;;;
10805;6b7b5190b6c8;missionStarted;47;d17771d42aff;0;0;0;NA;;;;;;;;
10806;6b7b5190b6c8;missionFailed;47;d17771d42aff;0;0;0;NA;;;;;;;;
10807;6b7b5190b6c8;missionStarted;47;ce2688160a36;0;0;0;NA;;;;;;;;
10808;6b7b5190b6c8;missionFailed;47;ce2688160a36;0;0;0;NA;;;;;;;;
10809;6b7b5190b6c8;missionStarted;47;4b6caaab9959;0;0;0;NA;;;;;;;;
10810;6b7b5190b6c8;missionFailed;47;4b6caaab9959;0;0;0;NA;;;;;;;;
10811;6b7b5190b6c8;useContinue;47;4b6caaab9959;NA;NA;NA;NA;;;;;;;;
10812;6b7b5190b6c8;missionFailed;47;4b6caaab9959;0;0;0;NA;;;;;;;;
10813;6b7b5190b6c8;missionStarted;47;cd142c92e246;0;0;0;NA;;;;;;;;
10814;6b7b5190b6c8;missionFailed;47;cd142c92e246;0;0;0;NA;;;;;;;;
10815;6b7b5190b6c8;missionStarted;47;a74544815c47;0;0;0;NA;;;;;;;;
10816;6b7b5190b6c8;missionCompleted;47;a74544815c47;0;0;0;12;;;;;;;;
10817;6b7b5190b6c8;missionStarted;48;819c701eedcd;0;0;0;NA;;;;;;;;
10818;6b7b5190b6c8;missionFailed;48;819c701eedcd;0;0;0;NA;;;;;;;;
10819;6b7b5190b6c8;missionStarted;48;f749fc6715c4;0;0;0;NA;;;;;;;;
10820;6b7b5190b6c8;missionFailed;48;f749fc6715c4;0;0;0;NA;;;;;;;;
10821;6b7b5190b6c8;missionStarted;48;c280e7aacf30;0;0;0;NA;;;;;;;;
10822;1ce86a2df331;missionStarted;40;7b67ed17967c;0;0;0;NA;;;;;;;;
10823;1ce86a2df331;missionFailed;40;7b67ed17967c;0;0;0;NA;;;;;;;;
10824;1ce86a2df331;missionStarted;40;44f41373e26c;0;0;0;NA;;;;;;;;
10825;1ce86a2df331;missionFailed;40;44f41373e26c;0;0;0;NA;;;;;;;;
10826;1ce86a2df331;missionStarted;40;1c99c2e15777;0;0;0;NA;;;;;;;;
10827;1ce86a2df331;missionFailed;40;1c99c2e15777;0;0;0;NA;;;;;;;;
10828;c43e1a2fc231;missionStarted;40;791e0a8dbcb9;0;0;0;NA;;;;;;;;
10829;c43e1a2fc231;missionFailed;40;791e0a8dbcb9;0;0;0;NA;;;;;;;;
10830;c43e1a2fc231;missionStarted;40;d46b724e99c9;0;0;0;NA;;;;;;;;
10831;c43e1a2fc231;missionFailed;40;d46b724e99c9;0;0;0;NA;;;;;;;;
10832;c43e1a2fc231;missionStarted;40;847571e151b2;1;0;0;NA;;;;;;;;
10833;c43e1a2fc231;missionCompleted;40;847571e151b2;1;0;0;20;;;;;;;;
10834;c43e1a2fc231;missionStarted;41;111a71f25aa2;0;0;0;NA;;;;;;;;
10835;c43e1a2fc231;missionCompleted;41;111a71f25aa2;0;0;0;0;;;;;;;;
10836;c43e1a2fc231;missionStarted;42;67a5ba91122f;0;0;0;NA;;;;;;;;
10837;c43e1a2fc231;missionFailed;42;67a5ba91122f;0;0;0;NA;;;;;;;;
10838;c43e1a2fc231;missionStarted;42;2cef85857cfd;0;0;0;NA;;;;;;;;
10839;c43e1a2fc231;missionCompleted;42;2cef85857cfd;0;0;0;0;;;;;;;;
10840;c43e1a2fc231;missionStarted;43;da3e0fbf5e4f;0;0;0;NA;;;;;;;;
10841;c43e1a2fc231;missionCompleted;43;da3e0fbf5e4f;0;0;0;2;;;;;;;;
10842;c43e1a2fc231;missionStarted;44;ba0d99f7a6b5;0;0;0;NA;;;;;;;;
10843;c43e1a2fc231;missionFailed;44;ba0d99f7a6b5;0;0;0;NA;;;;;;;;
10844;c43e1a2fc231;missionStarted;44;9647c6505679;0;0;0;NA;;;;;;;;
10845;c43e1a2fc231;missionFailed;44;9647c6505679;0;0;0;NA;;;;;;;;
10846;c43e1a2fc231;missionStarted;44;54020a2c4b80;0;0;0;NA;;;;;;;;
10847;c43e1a2fc231;missionCompleted;44;54020a2c4b80;0;0;0;0;;;;;;;;
10848;c43e1a2fc231;missionStarted;45;42b593ab7ce5;0;0;0;NA;;;;;;;;
10849;c43e1a2fc231;missionFailed;45;42b593ab7ce5;0;0;0;NA;;;;;;;;
10850;c43e1a2fc231;missionStarted;45;8139eea4d731;1;1;0;NA;;;;;;;;
10851;c43e1a2fc231;missionCompleted;45;8139eea4d731;1;1;0;12;;;;;;;;
10852;c43e1a2fc231;missionStarted;46;84c898cafbd4;0;0;0;NA;;;;;;;;
10853;c43e1a2fc231;missionCompleted;46;84c898cafbd4;0;0;0;4;;;;;;;;
10854;c43e1a2fc231;missionStarted;47;f26ddd6e120a;0;0;0;NA;;;;;;;;
10855;c43e1a2fc231;missionCompleted;47;f26ddd6e120a;0;0;0;7;;;;;;;;
10856;c43e1a2fc231;missionStarted;48;991d5b3b4832;0;0;0;NA;;;;;;;;
10857;c43e1a2fc231;missionCompleted;48;991d5b3b4832;0;0;0;0;;;;;;;;
10858;c43e1a2fc231;missionStarted;49;cc7269af7229;0;0;0;NA;;;;;;;;
10859;c43e1a2fc231;missionFailed;49;cc7269af7229;0;0;0;NA;;;;;;;;
10860;c43e1a2fc231;missionStarted;49;97a24588c102;1;1;0;NA;;;;;;;;
10861;c43e1a2fc231;missionCompleted;49;97a24588c102;1;1;0;12;;;;;;;;
10862;c43e1a2fc231;missionStarted;50;f512dd7a2bf7;0;0;0;NA;;;;;;;;
10863;c43e1a2fc231;missionCompleted;50;f512dd7a2bf7;0;0;0;5;;;;;;;;
10864;c43e1a2fc231;missionStarted;51;239585456f76;0;0;0;NA;;;;;;;;
10865;c43e1a2fc231;missionFailed;51;239585456f76;0;0;0;NA;;;;;;;;
10866;c43e1a2fc231;missionStarted;51;a5f1f8bffaa8;1;1;0;NA;;;;;;;;
10867;c43e1a2fc231;missionCompleted;51;a5f1f8bffaa8;1;1;0;3;;;;;;;;
10868;c43e1a2fc231;missionStarted;52;1f604be1a9d3;0;0;0;NA;;;;;;;;
10869;c43e1a2fc231;missionCompleted;52;1f604be1a9d3;0;0;0;8;;;;;;;;
10870;c43e1a2fc231;missionStarted;53;aea03576b4f7;0;0;0;NA;;;;;;;;
10871;c43e1a2fc231;missionFailed;53;aea03576b4f7;0;0;0;NA;;;;;;;;
10872;c43e1a2fc231;missionStarted;53;9c6d101f5425;0;0;0;NA;;;;;;;;
10873;c43e1a2fc231;missionFailed;53;9c6d101f5425;0;0;0;NA;;;;;;;;
10874;c43e1a2fc231;missionStarted;53;9c5f9501f06d;0;0;0;NA;;;;;;;;
10875;c43e1a2fc231;missionFailed;53;9c5f9501f06d;0;0;0;NA;;;;;;;;
10876;c43e1a2fc231;missionStarted;53;a1cc71661713;0;0;0;NA;;;;;;;;
10877;c43e1a2fc231;missionFailed;53;a1cc71661713;0;0;0;NA;;;;;;;;
10878;c43e1a2fc231;missionStarted;53;a26ce08d24dc;0;0;0;NA;;;;;;;;
10879;c43e1a2fc231;missionCompleted;53;a26ce08d24dc;0;0;0;5;;;;;;;;
10880;c43e1a2fc231;missionStarted;54;7d9ab5398dad;0;0;0;NA;;;;;;;;
10881;c43e1a2fc231;missionCompleted;54;7d9ab5398dad;0;0;0;0;;;;;;;;
10882;c43e1a2fc231;missionStarted;55;d449845a599a;0;0;0;NA;;;;;;;;
10883;c43e1a2fc231;missionCompleted;55;d449845a599a;0;0;0;7;;;;;;;;
10884;c43e1a2fc231;missionStarted;56;34a4e1784dea;0;0;0;NA;;;;;;;;
10885;c43e1a2fc231;missionCompleted;56;34a4e1784dea;0;0;0;2;;;;;;;;
10886;c43e1a2fc231;missionStarted;57;473b3117575d;0;0;0;NA;;;;;;;;
10887;c43e1a2fc231;missionFailed;57;473b3117575d;0;0;0;NA;;;;;;;;
10888;c43e1a2fc231;missionStarted;57;00d6bdccf64b;0;0;0;NA;;;;;;;;
10889;c43e1a2fc231;missionFailed;57;00d6bdccf64b;0;0;0;NA;;;;;;;;
10890;c43e1a2fc231;missionStarted;57;d4d3df8397a4;0;0;0;NA;;;;;;;;
10891;c43e1a2fc231;missionCompleted;57;d4d3df8397a4;0;0;0;4;;;;;;;;
10892;c43e1a2fc231;missionStarted;58;0533164e5ff1;0;0;0;NA;;;;;;;;
10893;c43e1a2fc231;missionFailed;58;0533164e5ff1;0;0;0;NA;;;;;;;;
10894;c43e1a2fc231;missionStarted;58;caa13a0d0522;0;0;0;NA;;;;;;;;
10895;c43e1a2fc231;missionFailed;58;caa13a0d0522;0;0;0;NA;;;;;;;;
10896;c43e1a2fc231;missionStarted;58;a8c21c115a07;0;0;0;NA;;;;;;;;
10897;c43e1a2fc231;missionCompleted;58;a8c21c115a07;0;0;0;1;;;;;;;;
10898;c43e1a2fc231;missionStarted;59;e4beb38123bc;0;0;0;NA;;;;;;;;
